life_expectancy,mean_years_schooling,expected_years_schooling,gni_per_capita,hdi_score,hdi_tier
48.7,5.3,11.05,1511.0,0.4403,Low
51.5,10.83,10.92,1950.0,0.5379,Low
53.2,5.6,8.07,2387.0,0.4673,Low
39.2,4.26,9.62,2661.0,0.3899,Low
63.1,11.71,13.75,19763.0,0.7427,High
31.0,2.6,2.5,486.0,0.1924,Low
75.0,15.0,15.85,36857.0,0.8943,Very High
37.0,5.35,4.78,332.0,0.2368,Low
57.0,7.93,10.29,6706.0,0.6014,Medium
64.0,7.93,9.94,4217.0,0.5959,Medium
71.9,11.42,12.68,27096.0,0.7796,High
68.3,10.85,10.13,6007.0,0.6479,Medium
64.5,10.43,12.16,4173.0,0.6488,Medium
46.1,6.43,10.26,3403.0,0.4872,Low
52.5,5.88,8.31,1106.0,0.4307,Low
67.7,9.07,13.68,10276.0,0.711,High
78.2,12.16,13.18,23782.0,0.8358,Very High
75.9,11.01,14.01,25847.0,0.8173,Very High
53.9,7.62,8.53,1938.0,0.4691,Low
80.8,13.75,17.97,25867.0,0.902,Very High
66.1,9.96,12.72,16462.0,0.7288,High
47.0,7.05,5.51,1445.0,0.4079,Low
68.5,12.67,15.91,17326.0,0.7929,High
35.5,1.5,2.33,338.0,0.1659,Low
82.7,13.43,14.68,48546.0,0.9189,Very High
83.5,15.0,17.81,61920.0,0.9773,Very High
78.9,14.1,16.84,57976.0,0.9343,Very High
53.4,6.2,9.01,2848.0,0.4927,Low
31.8,3.17,4.6,744.0,0.2268,Low
39.2,3.17,2.99,367.0,0.23,Low
56.4,8.71,9.83,5298.0,0.5723,Medium
64.8,10.32,12.55,6785.0,0.6772,Medium
51.1,9.3,4.68,2062.0,0.4588,Low
51.1,6.86,10.33,3238.0,0.5215,Low
49.0,4.12,5.56,2330.0,0.4009,Low
51.9,8.34,8.15,5401.0,0.5344,Low
64.6,12.68,13.86,7601.0,0.717,High
37.4,4.05,6.19,918.0,0.3227,Low
63.7,9.51,12.35,6960.0,0.6571,Medium
78.1,11.89,11.74,19800.0,0.8038,Very High
73.7,12.8,13.22,20222.0,0.8084,Very High
44.8,5.77,7.1,2113.0,0.3892,Low
69.7,9.34,13.68,13917.0,0.7344,High
74.5,10.09,15.37,17095.0,0.8023,Very High
54.5,8.15,13.48,4121.0,0.5826,Medium
55.6,8.99,10.93,4166.0,0.5861,Medium
73.0,10.75,12.99,12541.0,0.7616,High
73.3,11.65,16.7,18168.0,0.8237,Very High
22.9,1.07,0.14,151.0,0.0565,Low
62.5,9.32,7.86,11520.0,0.6318,Medium
65.3,10.32,10.31,7630.0,0.6573,Medium
71.4,11.96,9.24,9163.0,0.7061,High
75.4,9.79,13.19,7811.0,0.7059,High
27.1,3.44,3.26,485.0,0.1906,Low
33.8,0.0,0.0,276.0,0.0012,Low
23.9,0.0,0.0,100.0,0.0,Low
35.5,1.73,0.7,341.0,0.1466,Low
77.7,15.0,16.57,42231.0,0.9375,Very High
62.0,8.6,11.87,21204.0,0.6862,Medium
65.5,11.02,15.87,16325.0,0.7605,High
61.5,9.84,12.16,9470.0,0.6843,Medium
56.2,9.62,12.33,2780.0,0.5788,Medium
59.9,12.1,10.2,4520.0,0.6209,Medium
68.4,10.78,17.55,20133.0,0.7798,High
42.1,4.88,4.88,878.0,0.328,Low
47.5,6.21,6.67,1059.0,0.3831,Low
44.1,5.15,10.69,1546.0,0.4222,Low
72.4,9.63,7.78,4164.0,0.6243,Medium
43.1,2.96,5.42,467.0,0.2785,Low
71.3,12.41,11.98,24736.0,0.7974,High
47.4,6.56,3.76,1606.0,0.368,Low
68.0,9.11,8.75,5784.0,0.629,Medium
70.2,11.98,14.67,7312.0,0.7389,High
56.3,5.65,7.5,3194.0,0.4906,Low
65.2,9.2,10.41,4365.0,0.6231,Medium
81.1,14.87,17.04,47066.0,0.9478,Very High
42.1,4.89,7.09,1003.0,0.343,Low
49.2,5.87,9.54,3290.0,0.4667,Low
70.3,9.08,15.64,15186.0,0.7406,High
58.1,9.97,14.16,10910.0,0.6717,Medium
74.6,13.19,11.9,13332.0,0.7874,High
40.8,4.32,6.16,678.0,0.3043,Low
50.4,3.86,4.97,431.0,0.3103,Low
71.7,7.66,12.41,14040.0,0.7077,High
40.0,5.8,4.01,1756.0,0.3428,Low
43.5,4.87,6.12,1835.0,0.3607,Low
66.0,11.43,14.09,22580.0,0.7604,High
43.1,9.72,11.33,1487.0,0.4614,Low
67.6,8.18,10.98,11820.0,0.6871,Medium
28.2,0.48,0.0,294.0,0.067,Low
52.7,6.38,7.23,1978.0,0.463,Low
85.0,13.6,14.76,45005.0,0.9412,Very High
78.7,13.03,16.31,37837.0,0.8865,Very High
40.9,5.54,7.34,2058.0,0.3883,Low
38.8,3.35,3.38,490.0,0.2446,Low
74.6,9.56,12.45,18858.0,0.7723,High
28.4,1.92,3.08,288.0,0.1373,Low
42.1,6.16,8.83,1000.0,0.3797,Low
69.7,12.01,12.03,26045.0,0.7762,High
79.6,14.09,17.35,61406.0,0.9502,Very High
53.6,7.34,8.05,2395.0,0.4999,Low
76.4,13.12,16.21,21716.0,0.8703,Very High
84.3,14.47,12.87,22968.0,0.8928,Very High
24.7,2.45,3.83,339.0,0.1259,Low
81.7,14.51,17.41,75000.0,0.9674,Very High
60.5,10.27,12.92,9551.0,0.6801,Medium
38.0,4.01,7.65,776.0,0.3159,Low
56.6,7.3,8.97,2352.0,0.5067,Low
68.0,11.3,14.06,12798.0,0.7369,High
41.9,5.24,6.03,1271.0,0.3145,Low
49.5,5.34,7.47,2263.0,0.4195,Low
40.2,4.27,6.55,956.0,0.3219,Low
70.0,11.54,14.78,16242.0,0.7748,High
50.9,10.0,7.76,2317.0,0.5029,Low
43.6,6.84,9.18,1279.0,0.413,Low
66.6,12.04,14.19,14263.0,0.7758,High
55.6,9.22,7.89,5141.0,0.5481,Low
29.5,3.16,3.24,457.0,0.1678,Low
76.0,14.73,14.81,25535.0,0.8576,Very High
69.0,12.35,15.34,15886.0,0.8017,Very High
74.8,12.9,11.57,15335.0,0.7841,High
73.4,11.95,15.09,60260.0,0.8763,Very High
43.9,5.25,5.99,2443.0,0.3874,Low
62.6,6.93,8.9,8948.0,0.592,Medium
48.9,5.88,5.66,1712.0,0.3899,Low
37.5,4.26,6.4,1838.0,0.3323,Low
41.7,4.02,4.66,902.0,0.3079,Low
64.5,7.13,10.31,7705.0,0.6259,Medium
61.5,11.08,9.55,8763.0,0.6547,Medium
65.1,11.31,12.12,11002.0,0.7259,High
58.9,13.41,10.35,11604.0,0.6791,Medium
70.5,14.98,17.61,33112.0,0.879,Very High
36.8,3.87,7.5,340.0,0.2526,Low
85.0,15.0,16.46,67529.0,0.9734,Very High
40.5,5.67,4.31,762.0,0.3143,Low
77.7,10.22,14.57,14428.0,0.7895,High
56.1,7.61,10.7,8005.0,0.6038,Medium
21.2,2.4,5.1,241.0,0.0728,Low
81.8,15.0,18.0,48456.0,0.9579,Very High
68.9,14.18,11.27,33138.0,0.7906,High
60.1,9.33,12.84,2313.0,0.5839,Medium
76.5,14.63,16.28,44142.0,0.8961,Very High
49.7,8.81,10.71,4171.0,0.5336,Low
67.6,9.97,13.53,4167.0,0.6521,Medium
51.6,8.68,10.37,2525.0,0.5058,Low
73.4,10.5,14.68,11094.0,0.7546,High
66.0,10.04,12.86,10664.0,0.7089,High
68.1,13.26,13.33,17997.0,0.7772,High
57.7,10.06,13.1,8995.0,0.6493,Medium
56.5,5.54,5.35,363.0,0.3373,Low
85.0,15.0,18.0,74797.0,0.9933,Very High
79.2,14.58,14.39,49618.0,0.8913,Very High
84.6,14.3,16.56,56373.0,0.9514,Very High
24.8,0.9,1.54,327.0,0.096,Low
69.5,7.85,7.92,4394.0,0.5936,Medium
57.8,7.93,7.2,2848.0,0.5207,Low
78.4,15.0,17.42,33007.0,0.917,Very High
74.3,11.33,10.86,14834.0,0.7643,High
59.5,10.82,16.88,7663.0,0.6948,Medium
51.0,7.48,9.39,3159.0,0.4885,Low
47.2,5.88,5.95,1335.0,0.3642,Low
43.2,3.12,6.08,528.0,0.2802,Low
38.2,5.55,2.04,730.0,0.2742,Low
56.3,7.65,9.51,4774.0,0.5568,Medium
62.6,11.94,11.66,5888.0,0.6619,Medium
44.2,6.87,6.16,1441.0,0.3926,Low
76.4,13.42,15.05,26397.0,0.8715,Very High
66.6,9.98,15.05,9907.0,0.7203,High
25.6,3.21,3.51,408.0,0.1584,Low
80.2,14.82,15.81,33515.0,0.928,Very High
67.3,8.92,11.16,11005.0,0.6615,Medium
65.1,10.51,9.74,10398.0,0.6884,Medium
60.3,6.93,10.71,5903.0,0.5608,Medium
50.9,9.97,5.34,4258.0,0.4977,Low
50.4,7.45,7.16,3355.0,0.4749,Low
73.6,9.78,12.18,15627.0,0.7311,High
38.4,2.93,2.14,581.0,0.2259,Low
62.2,10.79,12.65,10963.0,0.689,Medium
54.8,6.36,10.4,5218.0,0.5506,Medium
57.2,8.58,8.68,5304.0,0.5726,Medium
72.3,10.94,15.11,11312.0,0.7686,High
73.1,13.46,13.54,37443.0,0.8558,Very High
44.9,4.67,4.4,757.0,0.3256,Low
37.8,4.09,8.63,1432.0,0.3429,Low
36.9,4.88,10.84,958.0,0.3462,Low
27.7,3.18,4.01,229.0,0.1413,Low
69.1,8.31,11.35,9420.0,0.6624,Medium
56.5,8.34,8.21,3796.0,0.5428,Low
72.3,10.41,11.92,14610.0,0.7283,High
71.4,12.22,13.98,9647.0,0.7555,High
48.7,7.05,10.18,889.0,0.3994,Low
61.6,7.96,11.29,6726.0,0.6181,Medium
56.7,7.62,12.59,2484.0,0.5416,Low
73.1,13.26,12.54,15518.0,0.7954,High
47.6,4.05,7.44,771.0,0.3527,Low
61.4,9.67,9.49,3701.0,0.5871,Medium
34.8,2.31,2.97,233.0,0.167,Low
32.1,1.93,4.25,220.0,0.153,Low
38.8,3.43,2.38,223.0,0.1793,Low
57.2,10.84,8.71,5280.0,0.5859,Medium
46.7,5.15,5.71,934.0,0.3567,Low
37.1,3.61,3.86,246.0,0.1957,Low
43.5,8.21,7.18,1372.0,0.4121,Low
53.8,6.39,11.86,6137.0,0.5423,Low
74.9,11.75,18.0,43624.0,0.8694,Very High
60.1,9.45,13.37,8138.0,0.6742,Medium
38.9,6.56,6.28,575.0,0.3069,Low
26.3,4.06,2.27,418.0,0.151,Low
27.7,0.0,0.07,145.0,0.0238,Low
64.0,9.4,12.89,4363.0,0.6454,Medium
36.4,1.74,3.82,480.0,0.2207,Low
61.9,10.67,13.69,11638.0,0.6909,Medium
75.1,14.79,14.65,25621.0,0.8564,Very High
73.7,15.0,18.0,54061.0,0.9195,Very High
67.8,9.93,11.78,7966.0,0.6871,Medium
69.8,12.15,15.58,21189.0,0.8041,Very High
51.0,8.25,9.2,4400.0,0.5156,Low
43.0,5.04,8.26,416.0,0.3067,Low
80.2,15.0,13.98,25473.0,0.8804,Very High
75.1,10.83,13.87,32406.0,0.8355,Very High
44.8,7.79,8.03,1642.0,0.4253,Low
71.1,11.28,13.53,8164.0,0.7656,High
44.5,6.8,5.64,1628.0,0.3907,Low
67.3,12.63,13.83,23160.0,0.7673,High
58.8,10.38,9.4,1772.0,0.5432,Low
76.8,13.21,15.44,16531.0,0.8471,Very High
71.1,9.73,15.64,13942.0,0.7681,High
60.5,11.17,13.68,5813.0,0.6619,Medium
70.0,13.91,16.5,17678.0,0.8178,Very High
33.1,2.66,2.41,314.0,0.1727,Low
42.7,2.99,8.25,1729.0,0.3436,Low
59.4,11.09,10.72,15388.0,0.6838,Medium
73.5,12.31,14.92,37105.0,0.8427,Very High
78.3,12.55,15.35,19701.0,0.8569,Very High
26.9,0.96,5.33,220.0,0.1261,Low
59.3,10.55,13.09,5142.0,0.6357,Medium
41.8,1.1,5.12,1002.0,0.2879,Low
28.9,2.19,0.99,357.0,0.1517,Low
66.7,10.81,11.35,9425.0,0.7016,High
39.7,6.44,3.43,540.0,0.2695,Low
57.7,9.57,13.85,4978.0,0.6094,Medium
49.7,6.8,8.1,1456.0,0.4439,Low
56.9,9.79,12.46,8265.0,0.6268,Medium
63.3,10.87,14.33,15983.0,0.7301,High
58.9,10.51,7.65,3934.0,0.5737,Medium
34.6,2.82,4.11,748.0,0.2449,Low
77.9,12.59,17.25,39163.0,0.8867,Very High
42.1,4.05,2.1,439.0,0.2549,Low
42.0,4.52,2.21,1334.0,0.2989,Low
42.8,5.52,5.19,1862.0,0.3765,Low
34.5,3.77,6.55,633.0,0.2656,Low
25.5,2.81,1.05,117.0,0.0816,Low
79.4,13.23,15.4,18499.0,0.87,Very High
69.9,11.37,13.07,21652.0,0.7949,High
49.3,8.11,9.98,4202.0,0.5351,Low
58.3,8.11,9.34,2670.0,0.5358,Low
40.7,7.03,8.39,2040.0,0.4023,Low
63.3,10.36,12.15,12482.0,0.681,Medium
26.2,0.0,2.72,220.0,0.0978,Low
39.6,5.56,4.51,690.0,0.3012,Low
37.1,6.03,6.1,807.0,0.3127,Low
59.0,10.8,9.93,3281.0,0.5779,Medium
69.9,9.02,13.24,15877.0,0.7359,High
39.2,4.93,6.54,898.0,0.3197,Low
83.6,12.81,14.89,22744.0,0.8721,Very High
51.3,6.3,8.06,2271.0,0.4634,Low
47.1,4.88,8.96,7918.0,0.4834,Low
78.7,10.45,15.37,18965.0,0.8072,Very High
48.0,7.35,8.2,3827.0,0.4744,Low
68.3,10.23,11.58,5145.0,0.6695,Medium
50.2,6.17,9.05,2397.0,0.4665,Low
31.7,4.27,3.75,356.0,0.1846,Low
62.6,13.83,9.93,9367.0,0.6989,Medium
29.9,2.58,0.82,259.0,0.1331,Low
73.8,10.32,13.9,25478.0,0.7864,High
71.6,12.95,14.49,33024.0,0.8271,Very High
50.2,2.85,3.22,2967.0,0.3546,Low
71.7,11.06,16.74,46833.0,0.8287,Very High
36.9,4.56,4.4,478.0,0.2609,Low
41.7,2.85,1.68,811.0,0.2564,Low
53.4,7.38,7.39,2922.0,0.4997,Low
38.2,1.09,3.43,318.0,0.1977,Low
20.1,1.5,0.0,177.0,0.0109,Low
62.2,10.89,12.79,5277.0,0.6638,Medium
53.8,8.02,11.07,3402.0,0.5446,Low
70.0,11.97,15.62,26787.0,0.8064,Very High
64.8,10.35,12.04,19151.0,0.7234,High
66.8,10.0,14.08,10802.0,0.7218,High
73.6,11.65,14.28,31182.0,0.8402,Very High
43.3,5.04,4.28,392.0,0.2887,Low
66.6,8.4,13.26,8563.0,0.6715,Medium
69.9,10.6,13.2,17076.0,0.7575,High
46.2,7.67,9.92,2657.0,0.4765,Low
66.0,11.29,12.16,6673.0,0.6868,Medium
49.4,5.93,5.49,1140.0,0.3843,Low
74.6,11.7,15.68,17837.0,0.8335,Very High
76.4,13.38,18.0,37785.0,0.8969,Very High
53.5,9.54,9.94,3450.0,0.5638,Medium
71.5,10.48,16.55,21097.0,0.7889,High
32.8,2.2,3.75,518.0,0.2017,Low
69.2,11.04,10.58,2950.0,0.6427,Medium
34.2,4.27,4.48,549.0,0.2361,Low
44.3,6.25,6.56,1225.0,0.3737,Low
60.2,10.73,11.23,3936.0,0.6177,Medium
54.5,7.61,8.02,2311.0,0.4761,Low
51.2,3.77,5.33,1627.0,0.3923,Low
85.0,15.0,18.0,75000.0,1.0,Very High
50.7,7.25,10.89,1399.0,0.483,Low
51.4,6.94,11.35,5333.0,0.5445,Low
51.5,4.51,8.07,779.0,0.3788,Low
52.3,7.52,11.36,4646.0,0.5428,Low
52.5,5.64,9.25,2727.0,0.4838,Low
41.4,6.87,6.73,1779.0,0.3916,Low
64.5,9.99,11.84,11090.0,0.6818,Medium
69.8,11.69,14.14,13470.0,0.779,High
38.8,6.63,6.31,1710.0,0.3638,Low
54.5,7.98,9.56,2150.0,0.522,Low
39.8,3.99,7.75,246.0,0.2441,Low
53.9,7.39,4.18,1102.0,0.4096,Low
80.1,12.24,14.82,27462.0,0.8685,Very High
32.5,6.18,0.0,695.0,0.2314,Low
33.6,0.99,2.08,256.0,0.1376,Low
78.8,9.68,14.33,30042.0,0.831,Very High
20.0,1.77,3.82,100.0,0.0071,Low
51.8,8.93,12.6,5001.0,0.5885,Medium
72.1,15.0,18.0,62797.0,0.9211,Very High
55.5,8.3,7.68,1796.0,0.4809,Low
45.7,10.34,6.36,2991.0,0.4662,Low
72.9,11.54,12.22,20703.0,0.8036,Very High
22.6,2.68,4.08,148.0,0.0591,Low
34.0,3.16,3.09,514.0,0.2047,Low
55.3,9.41,9.71,3194.0,0.5498,Low
56.9,10.73,10.03,9054.0,0.6201,Medium
33.3,4.84,2.04,542.0,0.2333,Low
56.7,10.32,11.59,6973.0,0.6298,Medium
82.1,9.48,17.48,57493.0,0.8969,Very High
51.5,7.07,4.6,2547.0,0.4567,Low
76.4,13.13,14.45,43416.0,0.863,Very High
76.0,11.34,14.75,27935.0,0.8254,Very High
46.1,5.75,7.28,1888.0,0.4284,Low
81.4,14.26,14.63,30044.0,0.8824,Very High
59.4,9.17,11.74,4785.0,0.6106,Medium
48.1,5.65,5.1,913.0,0.3781,Low
50.9,5.39,8.04,1422.0,0.3992,Low
32.1,4.53,3.61,235.0,0.179,Low
40.6,3.74,4.49,1249.0,0.3205,Low
30.3,1.39,2.46,157.0,0.1048,Low
62.9,11.63,8.04,3257.0,0.5971,Medium
50.1,6.7,7.67,2061.0,0.454,Low
39.4,3.51,1.5,359.0,0.2124,Low
35.7,3.43,0.0,283.0,0.1551,Low
65.2,7.59,11.14,9099.0,0.6511,Medium
44.0,3.36,7.94,1159.0,0.3595,Low
60.8,9.06,11.54,6222.0,0.613,Medium
42.4,5.03,8.93,993.0,0.3626,Low
74.3,13.3,15.01,35214.0,0.8464,Very High
51.5,6.57,5.83,3979.0,0.4703,Low
41.0,5.6,6.56,462.0,0.3071,Low
49.8,4.35,7.16,2175.0,0.4207,Low
81.2,13.62,16.7,41442.0,0.9288,Very High
62.8,10.37,7.68,8916.0,0.631,Medium
49.8,7.21,7.56,2024.0,0.4618,Low
48.5,6.59,9.47,2723.0,0.4716,Low
38.7,3.27,6.15,399.0,0.2635,Low
63.9,10.08,11.99,11211.0,0.6727,Medium
85.0,15.0,17.68,75000.0,0.983,Very High
66.3,10.18,12.41,13540.0,0.7129,High
58.3,9.95,9.64,4360.0,0.5929,Medium
60.4,12.24,13.77,12528.0,0.7077,High
73.4,9.07,12.66,14278.0,0.745,High
69.3,11.71,13.1,13694.0,0.7551,High
53.1,7.01,7.33,4302.0,0.4815,Low
36.7,2.66,7.05,489.0,0.2831,Low
57.5,10.97,11.16,8602.0,0.6275,Medium
57.9,9.91,8.77,7063.0,0.59,Medium
58.8,7.97,10.58,1618.0,0.5315,Low
37.6,3.02,5.4,824.0,0.2786,Low
38.8,6.69,6.21,1542.0,0.3536,Low
68.7,8.94,14.6,20673.0,0.747,High
71.9,13.13,14.9,49390.0,0.8519,Very High
79.1,11.9,12.55,39706.0,0.8413,Very High
76.3,14.96,17.69,56173.0,0.944,Very High
70.2,11.29,12.6,16349.0,0.7509,High
60.2,8.53,15.16,4052.0,0.6143,Medium
59.1,8.8,9.24,3815.0,0.5591,Medium
53.2,8.7,6.85,3450.0,0.5066,Low
72.5,13.29,18.0,33788.0,0.8674,Very High
59.3,11.18,12.67,11019.0,0.6746,Medium
85.0,12.7,17.21,45769.0,0.9448,Very High
68.6,12.62,15.01,19698.0,0.7889,High
77.4,13.46,12.05,21901.0,0.8171,Very High
25.1,2.26,0.0,284.0,0.0904,Low
72.4,12.56,18.0,26301.0,0.8681,Very High
58.5,9.12,7.72,3184.0,0.565,Medium
73.2,12.03,17.94,32605.0,0.8637,Very High
41.5,4.05,5.92,871.0,0.3261,Low
33.6,0.6,3.07,324.0,0.1479,Low
53.8,10.41,9.07,2666.0,0.5306,Low
27.2,5.9,7.65,358.0,0.2105,Low
65.0,10.43,12.44,17557.0,0.6971,Medium
48.8,9.93,9.2,3266.0,0.5228,Low
51.3,9.66,10.08,2071.0,0.5044,Low
39.8,3.13,4.17,714.0,0.2601,Low
55.1,5.91,9.06,8570.0,0.5498,Low
43.2,8.8,7.63,1930.0,0.4467,Low
44.4,5.63,7.91,987.0,0.3721,Low
45.6,5.7,11.06,1627.0,0.438,Low
37.1,4.21,8.63,493.0,0.2934,Low
59.8,8.97,8.11,5798.0,0.5843,Medium
83.0,15.0,18.0,70994.0,0.9768,Very High
70.9,11.48,12.86,11495.0,0.7484,High
80.1,14.81,15.4,75000.0,0.9498,Very High
66.2,14.33,13.8,51027.0,0.8048,Very High
81.6,15.0,15.93,57293.0,0.9584,Very High
48.5,8.14,5.78,1315.0,0.4042,Low
55.8,7.8,5.84,6215.0,0.5269,Low
69.4,9.42,14.08,7775.0,0.7217,High
59.3,5.67,12.24,4277.0,0.5638,Medium
60.1,9.28,11.15,4488.0,0.5925,Medium
63.4,9.61,9.64,5898.0,0.6287,Medium
68.8,10.42,13.3,6497.0,0.7113,High
49.6,9.29,7.71,2516.0,0.4769,Low
47.3,9.41,8.88,4389.0,0.4885,Low
70.0,12.74,10.31,15944.0,0.7599,High
70.5,12.43,15.83,21721.0,0.8223,Very High
53.9,11.53,10.83,9356.0,0.6298,Medium
68.0,9.53,11.79,6190.0,0.6492,Medium
81.7,14.58,15.65,55623.0,0.9473,Very High
23.3,2.8,2.96,161.0,0.0962,Low
72.6,13.55,15.86,35090.0,0.883,Very High
75.7,10.4,14.61,58641.0,0.8502,Very High
37.9,6.6,6.85,1283.0,0.3536,Low
52.7,8.24,10.83,3844.0,0.5211,Low
56.2,10.06,13.5,5904.0,0.6341,Medium
76.8,13.96,14.08,39209.0,0.8869,Very High
71.0,13.78,17.58,29913.0,0.8657,Very High
67.8,12.22,9.37,7625.0,0.6968,Medium
43.7,3.64,6.95,398.0,0.2801,Low
66.5,11.51,11.82,14785.0,0.7247,High
34.8,2.28,5.56,268.0,0.1966,Low
72.5,12.41,16.45,20500.0,0.8381,Very High
49.1,7.09,8.38,1735.0,0.4602,Low
67.1,8.34,11.05,4304.0,0.6255,Medium
53.2,9.03,10.49,8264.0,0.5894,Medium
77.3,11.57,14.07,14510.0,0.8069,Very High
37.3,3.53,6.94,483.0,0.2665,Low
40.5,6.29,6.72,1041.0,0.3672,Low
60.3,7.63,4.76,2563.0,0.4853,Low
85.0,11.51,18.0,46232.0,0.9399,Very High
53.9,8.58,11.12,5754.0,0.5691,Medium
64.5,9.4,11.9,4789.0,0.6457,Medium
57.2,8.4,9.4,22353.0,0.6314,Medium
61.6,8.2,9.79,5442.0,0.6159,Medium
38.4,5.21,4.93,2896.0,0.3534,Low
25.8,1.74,3.38,446.0,0.1545,Low
54.4,8.16,4.18,1516.0,0.4324,Low
54.4,5.34,10.32,3643.0,0.508,Low
52.2,5.93,8.98,2272.0,0.4705,Low
32.4,2.06,6.65,555.0,0.2357,Low
67.2,11.1,14.11,8716.0,0.7124,High
65.1,13.55,12.84,23270.0,0.7669,High
52.5,8.97,6.82,4006.0,0.5154,Low
41.5,4.42,5.8,1028.0,0.3338,Low
73.4,10.48,15.83,15729.0,0.7907,High
73.8,12.72,17.25,53234.0,0.8897,Very High
48.0,8.31,10.13,2175.0,0.4685,Low
47.2,7.49,8.67,3166.0,0.48,Low
76.8,11.82,17.59,56083.0,0.912,Very High
76.6,14.35,13.43,56042.0,0.901,Very High
45.0,6.77,7.53,817.0,0.3774,Low
57.9,8.68,8.66,7183.0,0.5781,Medium
32.3,3.4,0.31,622.0,0.1821,Low
78.8,11.04,18.0,55893.0,0.9104,Very High
73.7,9.71,15.6,32864.0,0.8179,Very High
54.0,2.85,6.94,871.0,0.358,Low
69.7,11.96,11.06,27541.0,0.7542,High
72.1,11.19,15.1,15981.0,0.7812,High
77.2,13.26,16.53,28976.0,0.8764,Very High
66.9,11.1,13.32,12272.0,0.7325,High
34.7,4.72,5.48,338.0,0.2301,Low
68.9,13.06,16.21,13991.0,0.7898,High
57.8,7.98,11.11,2640.0,0.5498,Low
51.2,5.61,4.64,1884.0,0.4226,Low
42.0,2.34,4.19,696.0,0.2667,Low
70.2,14.79,18.0,32296.0,0.859,Very High
70.8,8.59,12.16,5709.0,0.6613,Medium
79.5,10.95,15.99,26745.0,0.8733,Very High
35.7,5.28,4.6,943.0,0.306,Low
28.7,0.17,1.74,545.0,0.1324,Low
53.1,9.28,13.05,4328.0,0.5866,Medium
60.2,8.07,12.99,2711.0,0.5861,Medium
79.4,15.0,17.9,26944.0,0.9142,Very High
65.7,11.79,13.64,7747.0,0.7178,High
35.3,5.95,6.28,529.0,0.2894,Low
64.2,10.8,12.46,22936.0,0.7416,High
66.9,8.82,9.96,12124.0,0.6624,Medium
76.7,10.55,11.97,18729.0,0.7752,High
75.4,11.21,16.77,38237.0,0.8566,Very High
57.3,13.04,11.99,6796.0,0.6649,Medium
58.4,8.66,11.7,4675.0,0.5981,Medium
55.5,8.19,9.92,2833.0,0.5367,Low
61.7,12.59,12.85,13575.0,0.7236,High
63.5,11.94,14.49,16029.0,0.729,High
35.7,3.69,7.03,1416.0,0.3221,Low
71.2,11.52,11.13,11606.0,0.7265,High
56.7,8.92,13.6,9345.0,0.6345,Medium
26.6,1.92,0.46,102.0,0.0204,Low
50.0,7.83,8.9,1243.0,0.4475,Low
81.2,13.51,14.98,30117.0,0.8884,Very High
38.3,4.8,5.12,632.0,0.2734,Low
71.8,13.63,12.29,8292.0,0.733,High
71.6,10.93,14.29,29094.0,0.8009,Very High
20.0,2.36,1.79,111.0,0.0094,Low
61.7,8.69,11.63,8497.0,0.6486,Medium
37.6,7.95,9.83,853.0,0.3716,Low
66.3,8.95,13.72,12235.0,0.7036,High
72.5,12.16,14.89,13982.0,0.787,High
67.5,13.79,13.68,15919.0,0.7761,High
40.1,6.5,5.68,751.0,0.3361,Low
62.4,11.4,13.47,10911.0,0.7201,High
46.6,4.84,5.54,1554.0,0.3723,Low
62.7,8.91,11.69,2652.0,0.5844,Medium
71.7,12.83,13.22,40993.0,0.8317,Very High
83.0,12.8,17.87,43582.0,0.9338,Very High
77.4,13.41,16.82,21076.0,0.8615,Very High
46.9,3.97,6.7,2099.0,0.3918,Low
57.4,4.68,3.75,1915.0,0.3976,Low
57.8,6.88,7.97,5088.0,0.5451,Low
42.5,8.56,8.2,1150.0,0.4179,Low
68.8,9.74,8.2,12958.0,0.6702,Medium
76.7,11.48,15.75,16446.0,0.8366,Very High
63.9,9.31,14.8,14426.0,0.7142,High
73.7,13.99,16.37,28514.0,0.8589,Very High
47.0,1.64,4.02,499.0,0.2628,Low
46.3,4.17,7.96,1977.0,0.3944,Low
64.5,8.94,11.69,6259.0,0.6499,Medium
77.5,11.78,11.53,14454.0,0.7821,High
72.7,10.83,13.15,4301.0,0.6901,Medium
62.0,8.46,13.87,7204.0,0.6482,Medium
80.8,15.0,16.68,32390.0,0.9142,Very High
34.1,2.99,3.88,820.0,0.2533,Low
57.6,7.15,11.72,6225.0,0.5861,Medium
64.0,8.91,15.02,21856.0,0.7358,High
45.9,6.55,11.35,2448.0,0.4679,Low
53.3,7.41,12.85,6473.0,0.5778,Medium
78.2,14.16,12.77,24710.0,0.854,Very High
42.5,3.27,6.44,1138.0,0.3371,Low
46.5,6.88,9.66,1647.0,0.4427,Low
29.4,0.0,2.74,190.0,0.1002,Low
47.4,5.59,9.75,1983.0,0.4323,Low
30.9,3.95,5.54,359.0,0.204,Low
39.9,7.37,2.67,1367.0,0.335,Low
51.3,9.03,9.55,1347.0,0.4751,Low
71.7,8.89,14.18,8375.0,0.6988,Medium
29.5,0.0,3.41,209.0,0.1215,Low
25.0,3.48,3.39,131.0,0.0904,Low
83.0,13.63,15.22,43785.0,0.9153,Very High
69.0,10.41,17.68,20796.0,0.7892,High
41.1,5.44,6.04,399.0,0.2801,Low
